Date	ADBE	CAT	DELL	INTC	MU	NVDA	PG	TEAM	WM
2026-01-22	-0.77317912	0.32710037	0.88777160	-0.16520410	0.52702654	0.04827707	-0.02802234	-1.00334440	-0.12959976
2026-01-23	-0.77397822	0.32582248	0.88525463	-0.17006102	0.52624623	0.04776996	-0.03006981	-0.99919381	-0.13026859
2026-01-26	-0.78770477	0.32942568	0.87732728	-0.04371510	0.57478367	0.05600484	-0.02421322	-1.06159677	-0.12311637
2026-01-27	-0.79890312	0.35271130	0.89599169	-0.01569172	0.62065133	0.07077590	-0.02459831	-1.07356909	-0.12808091
2026-01-28	-0.78905943	0.32109661	0.84767192	-0.13966657	0.55519601	0.06923749	-0.03026160	-1.06087276	-0.13527553
2026-01-29	-0.77083427	0.33033876	0.88820196	-0.11880971	0.57373921	0.09172735	0.01589865	-1.13916315	-0.19305851
2026-01-30	-0.75509307	0.32455570	0.91790771	-0.07464528	0.54607300	0.09011993	0.00087827	-1.13949841	-0.21398645
2026-02-02	-0.75685791	0.32135657	0.91785369	-0.07383062	0.54551698	0.08937600	0.00042965	-1.14379538	-0.21502585
2026-02-03	-0.80430177	0.31388153	0.93130638	-0.08138235	0.50940158	0.10195816	0.00341312	-1.15314701	-0.20441899
2026-02-04	-0.77518188	0.31199405	0.97969972	-0.06323875	0.43118379	0.11756911	-0.01122477	-1.11085383	-0.21860616
2026-02-05	-0.74762826	0.26265630	0.88163692	-0.01839178	0.42384498	0.09126469	0.00790918	-1.10615921	-0.19827573
2026-02-06	-0.72775957	0.30161767	0.83720587	-0.00226206	0.33009019	0.10725336	0.01321453	-1.06154053	-0.20163116
2026-02-09	-0.72118722	0.29304981	0.85329476	0.01911590	0.39335770	0.09735316	0.01416865	-1.04488872	-0.20597483
2026-02-10	-0.72511579	0.31429692	0.86477950	-0.04653857	0.34866148	0.09950249	0.01247297	-1.01868252	-0.21882209
2026-02-11	-0.72631528	0.35353585	0.81376541	-0.03873707	0.43935044	0.09267604	0.00382168	-1.03762816	-0.19727554
2026-02-12	-0.71049047	0.34954302	0.79875934	-0.03501176	0.45994743	0.09591281	0.00263210	-1.02686430	-0.19646433
2026-02-13	-0.71634586	0.36218748	0.80788894	0.00817725	0.46931504	0.09490907	0.00029189	-1.03218795	-0.20461383
2026-02-17	-0.72101856	0.35195122	0.79810445	-0.00092272	0.44650700	0.09966642	0.00601268	-1.04272747	-0.20273255
2026-02-18	-0.71139734	0.36101434	0.80244137	0.04211375	0.40867533	0.08815523	0.02308086	-1.03808334	-0.19509686
2026-02-19	-0.73108323	0.40286462	0.83004023	0.14189438	0.43048033	0.08823627	0.04466431	-1.11829796	-0.19145835
2026-02-20	-0.73554805	0.41205598	0.80415096	0.10866274	0.40697997	0.09529297	0.04166853	-1.09064694	-0.18403073
2026-02-23	-0.74163079	0.41411146	0.80749348	0.13343691	0.40945019	0.10561767	0.04868791	-1.10998714	-0.17644531
2026-02-24	-0.74340004	0.41138742	0.80790700	0.13284930	0.41320359	0.10408352	0.04827488	-1.11434374	-0.16935952
2026-02-25	-0.74112813	0.41282973	0.80667649	0.14047769	0.41531998	0.10803722	0.04744740	-1.11361771	-0.16777942
2026-02-26	-0.73618585	0.42767841	0.80708746	0.15201404	0.42239740	0.11068444	0.04472891	-1.12102056	-0.17615566
2026-02-27	-0.68665405	0.38795755	1.24025683	0.31898028	0.47470771	0.06523090	0.05647832	-1.17918932	-0.12541878
2026-03-02	-0.67932963	0.39770560	1.13745281	0.37207638	0.51186887	0.02286744	0.06543948	-1.13366260	-0.13759608
2026-03-03	-0.70800459	0.38164973	1.04525671	0.35456832	0.54083373	0.01508445	0.07206133	-1.19371542	-0.13666862
2026-03-04	-0.69925020	0.37903800	1.04395692	0.35731346	0.54299065	0.01528050	0.07129451	-1.19872763	-0.13244347
2026-03-05	-0.69578849	0.37866850	1.06310633	0.35894650	0.53901047	0.00382786	0.07548594	-1.20913838	-0.13340394
2026-03-06	-0.67283660	0.37238770	1.05309000	0.29277373	0.46318647	0.01451001	0.05386609	-1.19704124	-0.14794385
2026-03-09	-0.66726055	0.37217229	1.05502213	0.32015132	0.44095985	0.02184744	0.05981447	-1.19992956	-0.12218048
2026-03-10	-0.65153521	0.37042724	1.04502794	0.31449308	0.42668774	0.01976363	0.05770968	-1.19350423	-0.13184879
2026-03-11	-0.64672496	0.39687899	1.04111954	0.31044678	0.38388246	0.00998843	0.05779361	-1.23598522	-0.14968341
2026-03-12	-0.67264957	0.43617684	1.05827293	0.36387161	0.44094223	0.01214237	0.05915640	-1.24309214	-0.14225929
2026-03-13	-0.68100634	0.44198653	1.05408016	0.35903148	0.50003388	0.01600883	0.06046835	-1.23898637	-0.13780548
2026-03-16	-0.67833127	0.44310128	1.05809688	0.35140216	0.51966571	0.01500013	0.06083686	-1.24012750	-0.13815176
2026-03-17	-0.68333975	0.45057312	1.06911539	0.35531148	0.52522101	0.03136813	0.05756775	-1.24492283	-0.13436075
2026-03-18	-0.68394075	0.44551980	1.06939487	0.35259235	0.52393338	0.03175487	0.05527701	-1.24267045	-0.12507700
2026-03-19	-0.66755668	0.43832343	1.09632229	0.33663313	0.49431758	0.02138012	0.05722718	-1.22673432	-0.12368171
2026-03-20	-0.65528587	0.40225079	1.02044385	0.46298759	0.49466979	0.03916722	0.04767193	-1.18183851	-0.09032950
2026-03-23	-0.65007229	0.39772163	1.02926974	0.38838220	0.32589418	0.00774042	0.03400671	-1.13376737	-0.09630016
2026-03-24	-0.65033362	0.39597175	1.08166922	0.34980020	0.28876020	0.01458138	0.02768856	-1.13778848	-0.09633005
2026-03-25	-0.60576164	0.31997168	1.10046038	0.45331723	0.15730608	0.06249124	0.03882745	-1.08836322	-0.08422536
2026-03-26	-0.58808857	0.31766389	1.12558135	0.40764628	0.18251678	0.05806041	0.04022437	-1.08004665	-0.08844823
2026-03-27	-0.58711177	0.31848362	1.12331536	0.39468217	0.19268990	0.05716168	0.03872713	-1.08047873	-0.08956937
2026-03-30	-0.58361509	0.31226729	1.14172679	0.42899927	0.21843114	0.05302588	0.03690005	-1.07155923	-0.08969767
2026-03-31	-0.59270681	0.32248886	1.16555688	0.40164114	0.24926095	0.06764124	0.04219502	-1.09804872	-0.09166917
2026-04-01	-0.57118725	0.32289561	1.13100772	0.41545810	0.23144526	0.05198167	0.04505559	-1.08706887	-0.09844287
2026-04-02	-0.45673851	0.28988633	1.11646562	0.25878041	0.09333555	0.04122431	0.05955924	-0.83186017	-0.08201001
2026-04-06	-0.45307547	0.29578898	1.11868484	0.25595854	0.08110857	0.04726508	0.06897606	-0.82428624	-0.07904428
2026-04-07	-0.46241260	0.29084431	1.13752255	0.28302739	0.06569793	0.03695411	0.07722316	-0.85980447	-0.07593800
2026-04-08	-0.49854453	0.32362514	1.14043485	0.33952003	0.06013276	0.09036006	0.07580764	-0.84040333	-0.04129300
2026-04-09	-0.50476182	0.32408611	1.12704215	0.34322919	0.07079441	0.08832952	0.07605806	-0.84905929	-0.03742949
2026-04-10	-0.47896131	0.28903155	0.95826747	0.37180941	-0.03640292	0.09224359	0.09112257	-0.77561063	-0.05877277
2026-04-13	-0.48857668	0.28572315	0.94122896	0.36929109	-0.03277041	0.09799281	0.09104551	-0.78466608	-0.05664351
2026-04-14	-0.48152054	0.28573970	0.95495520	0.38406518	-0.04490223	0.09247544	0.08964825	-0.77038327	-0.05612018
2026-04-15	-0.49330570	0.28688242	1.02177379	0.37844700	0.00816681	0.09828668	0.09692671	-0.86839504	-0.04570943
2026-04-16	-0.49997223	0.29527744	0.96255182	0.32973761	0.02980137	0.09028964	0.09987814	-0.83646559	-0.04553442
2026-04-17	-0.48463929	0.27180507	0.95949907	0.30566312	0.02147153	0.09892467	0.11487972	-0.78261079	-0.01535306
2026-04-20	-0.45802442	0.27649673	0.98738485	0.23412579	-0.03774313	0.10421276	0.09812882	-0.71097927	-0.01863611
2026-04-21	-0.45135608	0.26931342	1.00886170	0.22466492	-0.06250692	0.09496505	0.09778735	-0.70336745	-0.00875019
2026-04-22	-0.40904446	0.26936661	0.98929447	0.18384216	-0.02404728	0.07135932	0.09930415	-0.65751256	0.00232104
2026-04-23	-0.41698287	0.25912704	0.98597645	0.19216502	-0.03442927	0.06858755	0.10185992	-0.65404042	-0.01034354
2026-04-24	-0.40046401	0.26147732	0.96297856	0.34839527	-0.07505777	0.08181672	0.11078940	-0.62651991	-0.01643001
2026-04-27	-0.34991815	0.27332932	0.88655962	0.29749752	-0.14811320	0.02646046	0.08690494	-0.58595749	0.00593860
2026-04-28	-0.35297173	0.26966566	0.91097254	0.26607783	-0.14057503	0.02245439	0.09404555	-0.59234190	0.00571596
2026-04-29	-0.35296207	0.27224012	0.92403142	0.19758787	-0.12105642	0.03986447	0.11006335	-0.57102062	0.00118612
2026-04-30	-0.31647318	0.31554051	0.94317642	0.22734794	-0.14679617	0.02302783	0.10108468	-0.53932245	-0.01309403
2026-05-01	-0.27260194	0.23259320	0.95437739	0.21092997	-0.15592384	0.03583062	0.08483230	-0.84763747	0.02291719
2026-05-04	-0.26824854	0.23541682	0.93289571	0.20379935	-0.20402806	0.03626343	0.10659303	-0.85964071	0.03326644
2026-05-05	-0.29358800	0.20935823	0.89525611	0.11917141	-0.27262747	0.10938923	0.07721420	-0.83008044	0.05863200
2026-05-06	-0.30847091	0.19222401	0.94583074	0.05553470	-0.27590625	0.14817973	0.09693095	-0.83401810	0.03871967
2026-05-07	-0.28211641	0.17203196	0.95894092	0.03569009	-0.27851591	0.11462996	0.10229503	-0.79902107	0.04967769
2026-05-08	-0.26908147	0.20461927	0.80760250	0.07080021	-0.24093324	0.12218063	0.08003317	-0.77952450	0.07549631
2026-05-11	-0.23073701	0.15507820	0.93103974	0.13212318	-0.25642610	0.09963480	0.08945641	-0.62401837	0.08586609
2026-05-12	-0.24048325	0.14008226	0.92026905	0.12869725	-0.25163463	0.11028766	0.07819807	-0.61632135	0.10079887
2026-05-13	-0.23291039	0.14296904	0.88044753	0.11224960	-0.26156339	0.11833137	0.08472675	-0.59386370	0.09925771
2026-05-14	-0.23450418	0.14921121	0.85140272	0.06653511	-0.36355589	0.12520122	0.09247994	-0.62095352	0.11481638
2026-05-15	-0.23626895	0.14876980	0.85156984	0.06466382	-0.36090861	0.12781036	0.09332411	-0.62732870	0.11583857
2026-05-18	-0.22748936	0.13801801	0.83965229	0.06497511	-0.37475102	0.13022582	0.08676714	-0.62241919	0.11528007
2026-05-19	-0.22754487	0.14340117	0.83150253	0.06685408	-0.37057034	0.13184170	0.08559982	-0.63332762	0.11669286
2026-05-20	-0.23215161	0.13323372	0.81108343	0.06672815	-0.37122392	0.12447156	0.09919910	-0.64526718	0.10688420
2026-05-21	-0.26872447	0.11901153	0.81129679	0.02894482	-0.36100923	0.10607711	0.11451297	-0.70006541	0.10298788
2026-05-22	-0.27361955	0.12145690	0.88855000	0.01230833	-0.38027859	0.09474392	0.11604415	-0.69330056	0.10178219
2026-05-26	-0.27490570	0.12295582	0.88190351	0.06718327	-0.46661189	0.11669028	0.10974771	-0.69236288	0.10689658
2026-05-27	-0.25397626	0.11502414	0.88711610	0.07430204	-0.47057330	0.12592144	0.10009151	-0.73744357	0.10415552
2026-05-28	-0.26224569	0.09711943	0.83768822	0.03452418	-0.49583844	0.15103203	0.11230725	-0.77823156	0.10633907
2026-05-29	-0.23915364	0.09515456	1.06251296	-0.05230564	-0.46808744	0.11749813	0.11232705	-0.73136758	0.10834869
2026-06-01	-0.19361827	0.09244633	1.06692050	-0.11936831	-0.46051418	0.16870549	0.10748767	-0.70891317	0.10880347
2026-06-02	-0.19040888	0.10358363	0.93896961	-0.22200990	-0.50443073	0.16855497	0.11371791	-0.69551466	0.11792590
2026-06-03	-0.18922070	0.10118813	0.95374146	-0.21898241	-0.50525184	0.16309122	0.11354308	-0.69359712	0.11981719
2026-06-04	-0.20137214	0.11535268	0.93049201	-0.18175046	-0.51782148	0.15002880	0.11288257	-0.71187060	0.10965696
2026-06-05	-0.21132461	0.11081141	0.99884202	-0.15380610	-0.49939203	0.15064846	0.12528643	-0.67615728	0.10410311
2026-06-08	-0.21182319	0.11465945	1.01674633	-0.18037957	-0.51739551	0.15717847	0.12439108	-0.68156899	0.09603831
2026-06-09	-0.22373388	0.11339569	1.03065973	-0.18463902	-0.54168256	0.16093708	0.12750233	-0.68097432	0.09056395
2026-06-10	-0.21490136	0.13070474	1.00228203	-0.23399838	-0.47015212	0.16794621	0.13548093	-0.60730092	0.04374104
2026-06-11	-0.19590964	0.14140024	0.99716682	-0.23144586	-0.47625935	0.16756678	0.13828921	-0.60195393	0.05595299
2026-06-12	-0.16481105	0.13358659	1.03013078	-0.20351696	-0.51107045	0.16984435	0.14004001	-0.58777243	0.06292623
2026-06-15	-0.14729064	0.12719822	1.04434685	-0.21275965	-0.52879583	0.16616054	0.13535249	-0.56379378	0.07476270
2026-06-16	-0.10785874	0.08995955	1.01385429	-0.23185121	-0.54874263	0.17439394	0.14687936	-0.55239364	0.08909523
2026-06-17	-0.11090224	0.08281430	1.05590542	-0.23775970	-0.56573945	0.17943852	0.15780969	-0.52933819	0.08960220
2026-06-18	-0.11818531	0.08746548	1.01733656	-0.21305035	-0.56279618	0.18035015	0.15874585	-0.55317663	0.08997690
2026-06-22	-0.12695312	0.06335019	0.97211324	-0.20219226	-0.56420031	0.17734950	0.18009414	-0.55374026	0.09232514
2026-06-23	-0.12900453	0.06145804	0.92419853	-0.20966250	-0.52907245	0.17821770	0.17617952	-0.55340336	0.09461572
2026-06-24	-0.12347785	0.06098670	0.93140516	-0.22145869	-0.52847790	0.18358053	0.17623651	-0.55890178	0.08900232
2026-06-25	-0.12899491	0.02100309	1.00895435	-0.17364054	-0.63181291	0.20071391	0.19192297	-0.46059969	0.09537082
2026-06-26	-0.12605776	0.00825990	1.00071035	-0.15969380	-0.62470046	0.20228233	0.18589254	-0.46091840	0.09639488
2026-06-29	-0.16259311	-0.00802688	0.96574098	-0.11328171	-0.53428264	0.20363466	0.17984065	-0.45255891	0.09641138
2026-06-30	-0.17001345	-0.00694355	0.95695051	-0.10761718	-0.57712721	0.20492826	0.18083848	-0.47889267	0.09581273
2026-07-01	-0.17148243	-0.02475405	0.95616229	-0.12132811	-0.57911796	0.20787860	0.18062738	-0.47382662	0.08904443
2026-07-02	-0.17396261	-0.02698692	0.96944297	-0.13114536	-0.58692872	0.20572925	0.18157368	-0.47198177	0.09116810
2026-07-06	-0.17892088	-0.03423142	0.97830825	-0.13464360	-0.59855090	0.19320101	0.17703611	-0.45925545	0.09024678
2026-07-07	-0.14944585	-0.04888961	0.99456474	-0.17246111	-0.79978036	0.16303296	0.19977585	-0.50162656	0.10653290
2026-07-08	-0.14970569	-0.05352053	0.99748686	-0.17121150	-0.79687029	0.16185601	0.21157381	-0.50085615	0.10691248
2026-07-09	-0.15959409	-0.05460910	0.96687934	-0.16641907	-0.72538876	0.15550672	0.20761540	-0.53546706	0.09817767
2026-07-10	-0.13876767	-0.07426861	0.96243492	-0.09272530	-0.77555482	0.16930905	0.20696291	-0.50881315	0.09525805
2026-07-13	-0.14467460	-0.07320550	0.96283066	-0.08671084	-0.77710153	0.17125231	0.20658929	-0.52459028	0.09508534
2026-07-14	-0.12757103	-0.06438503	0.87118851	-0.05469572	-0.75791370	0.14025793	0.20251183	-0.48585193	0.10436397
2026-07-15	-0.13076489	-0.06411598	0.89645892	-0.05285080	-0.74657979	0.13813262	0.20158694	-0.49621741	0.10153924
2026-07-16	-0.13796312	-0.05152715	0.91045452	-0.04494409	-0.74750777	0.13672598	0.20392576	-0.48925059	0.09134275
2026-07-17	-0.16705706	-0.04691014	0.89941003	-0.02779125	-0.73170283	0.13520046	0.20340535	-0.53581548	0.09859856
2026-07-20	-0.19530934	-0.04199451	0.83557830	0.02721007	-0.69131216	0.11430506	0.20676424	-0.50575318	0.09131140
2026-07-21	-0.18210728	-0.03155775	0.83079469	0.06371369	-0.77041742	0.13013117	0.20791705	-0.44934168	0.08826246
2026-07-22	-0.20920904	-0.04252383	0.98200271	-0.03926616	-0.81321913	0.15854332	0.19647747	-0.46571557	0.10474471
2026-07-23	-0.21898160	-0.03953135	0.97844400	-0.04640957	-0.80926628	0.14581842	0.19605632	-0.49037244	0.10434591
2026-07-24	-0.26421559	-0.05296274	0.96382276	-0.00627178	-0.79122766	0.13645843	0.17837895	-0.57167921	0.10046855
2026-07-27	-0.26466412	-0.06005411	0.94195966	-0.02657043	-0.77874454	0.12362719	0.17688469	-0.56021748	0.09641199
2026-07-28	-0.27003708	-0.04696567	0.98289644	-0.06556083	-0.80169472	0.09263878	0.19076231	-0.51062714	0.10531393
2026-07-29	-0.31384920	-0.04060287	1.01614842	-0.09352805	-0.71528527	0.08211217	0.20857926	-0.49412995	0.12782370
2026-07-30	-0.29012283	-0.03736104	1.02342257	-0.04048031	-0.71375711	0.09015706	0.20876423	-0.45926674	0.14814721
2026-07-31	-0.23180119	-0.01572624	1.07410275	-0.06591807	-0.73772359	0.04144025	0.18266909	-0.31130844	0.13964552
